,text_lenght,links,lang_links,titles,sections,back_links,categories
4807,2153,116,0,49,5,57,6
4808,3090,90,2,26,0,3,9
4809,820,19,1,15,2,7,4
4810,600,15,1,15,2,13,14
4811,2039,24,1,9,7,14,11
4812,1131,22,8,23,1,17,9
4813,1805,30,2,10,2,21,18
4814,243,240,4,52,2,221,8
4815,181,41,6,25,0,47,14
4816,0,0,0,27,0,0,0
4817,16395,110,2,16,7,66,10
4818,23577,340,26,18,10,493,34
4819,0,0,0,53,0,15,0
4820,1799,62,4,25,7,6,20
4821,23564,686,7,26,11,535,15
4822,284,7,3,17,1,4,5
4823,263,20,4,14,0,8,10
4824,4485,61,2,11,5,41,21
4825,1406,22,4,7,1,2,4
4826,1173,26,1,10,4,11,4
4827,3753,43,7,19,5,25,23
4828,1876,47,18,8,4,21,5
4829,2619,249,3,10,2,202,18
4830,235,16,0,10,1,6,9
4831,282,17,2,9,1,4,12
4832,5985,135,4,15,5,126,20
4833,1414,30,21,8,6,703,4
4834,225,112,6,13,0,115,8
4835,1579,109,0,12,2,5,5
4836,103,79,0,62,3,48,3
4837,6962,17,0,18,8,82,5
4838,12128,53,0,15,8,22,12
4839,377,119,0,19,1,104,11
4840,3448,28,2,9,4,54,16
4841,2752,200,2,10,6,1,12
4842,1783,34,3,19,0,10,25
4843,3582,23,1,5,3,23,6
4844,131,18,3,21,0,4,6
4845,0,0,0,13,0,1,0
4846,638,11,2,35,5,4,3
4847,3826,43,1,20,4,83,20
4848,1102,25,14,22,4,8,6
4849,4888,223,2,28,4,65,7
4850,2849,36,1,37,3,22,9
4851,845,104,0,23,3,33,5
4852,1054,24,2,18,2,13,21
4853,328,143,2,41,1,109,7
4854,753,29,4,12,1,22,5
4855,250,9,0,29,0,1,7
4856,1055,26,0,10,1,10,15
4857,591,29,1,21,0,2,10
4858,171,5,4,10,0,2,4
4859,1148,249,1,44,6,14,8
4860,1083,221,7,66,4,164,5
4861,1285,88,0,14,3,11,14
4862,1021,19,3,15,3,10,5
4863,5250,122,6,8,4,5,12
4864,4005,102,1,19,5,95,10
4865,265,39,2,26,1,25,8
4866,426,14,8,6,2,6,4
4867,540,492,0,4,4,1,10
4868,1257,184,2,55,4,6,7
4869,3238,49,64,6,2,444,9
4870,17047,166,10,32,10,62,34
4871,4975,115,7,12,4,32,25
4872,827,219,4,18,4,1,8
4873,393,18,6,8,2,5,13
4874,380,268,4,24,4,3,6
4875,1413,58,8,16,1,58,20
4876,1446,63,3,20,0,9,9
4877,766,26,4,18,2,7,15
4878,8332,377,7,39,6,440,11
4879,27098,410,7,17,12,18,30
4880,106,242,11,8,0,220,10
4881,872,81,18,10,5,77,14
4882,197,72,6,9,1,57,6
4883,72,5,3,6,0,2,4
4884,314,284,0,59,4,103,10
4885,2988,19,0,33,5,9,5
4886,445,12,0,5,1,2,4
4887,495,84,0,17,0,71,23
4888,385,66,12,7,1,52,8
4889,19756,135,13,12,8,254,21
4890,0,0,0,25,0,2,0
4891,1048,32,1,37,2,36,10
4892,1306,16,2,14,1,15,14
4893,66609,1388,97,34,12,69,83
4894,185,43,12,7,1,25,7
4895,282,7,1,8,1,6,5
4896,739,22,2,24,1,7,9
4897,698,12,0,26,2,64,5
4898,187,8,5,24,1,4,13
4899,5724,81,0,19,6,0,10
4900,81540,1897,144,9,12,1402,82
4901,1351,172,4,50,2,133,12
4902,1075,66,6,19,4,38,14
4903,1710,55,17,15,6,3,36
4904,147,7,1,6,1,8,5
4905,17431,151,2,35,7,7,14
4906,0,0,0,12,0,0,0
4907,216,34,2,20,0,11,11
4908,1719,36,0,11,4,10,7
4909,585,111,0,44,3,404,6
4910,825,13,0,19,0,9,18
4911,0,0,0,23,0,0,0
4912,368,23,1,16,1,14,35
4913,1153,23,2,18,0,34,4
4914,1686,28,0,5,3,24,3
4915,7743,38,0,17,8,10,15
4916,3205,35,0,20,5,3,16
4917,1432,28,2,17,2,31,22
4918,1496,123,2,38,4,91,20
4919,1691,29,14,5,4,22,6
4920,162,66,1,30,3,11,6
4921,1143,29,0,24,1,4,9
4922,380,14,6,13,3,15,15
4923,288,8,0,8,1,11,4
4924,1350,116,0,37,7,4,10
4925,2080,18,0,11,3,19,6
4926,1922,18,0,16,3,16,9
4927,0,0,0,48,0,0,0
4928,7814,130,12,32,7,19,38
4929,650,48,9,13,1,39,11
4930,232,323,30,11,1,301,10
4931,1334,7,1,16,1,4,15
4932,5588,86,6,21,8,117,41
4933,7519,209,17,12,6,173,10
4934,1561,28,4,29,5,9,20
4935,1491,22,2,13,5,31,15
4936,1274,24,4,5,2,2,4
4937,9092,286,15,16,9,651,7
4938,4119,31,1,11,6,38,11
4939,0,0,0,48,0,0,0
4940,12641,102,10,36,7,0,9
4941,2688,82,2,37,3,86,7
4942,894,59,1,9,1,24,6
4943,576,124,0,32,0,5,11
4944,2303,47,35,10,5,90,5
4945,2843,33,1,21,5,7,19
4946,16518,240,2,20,6,67,16
4947,11687,72,4,18,7,70,29
4948,782,18,1,11,0,9,17
4949,462,28,6,15,4,15,22
4950,416,7,2,26,0,2,4
4951,2974,79,20,15,6,78,34
4952,1075,19,0,20,4,10,11
4953,617,17,2,12,0,15,8
4954,14548,97,6,19,4,6,26
4955,39857,652,166,4,12,3666,42
4956,1781,24,4,23,4,5,4
4957,2310,22,0,23,3,28,13
4958,16243,360,3,49,5,230,7
4959,23940,509,2,11,8,2,7
4960,434,18,0,16,0,3,11
4961,7542,52,2,5,7,30,7
4962,21550,652,10,28,8,2,20
4963,3071,51,1,12,6,28,33
4964,707,24,3,7,3,14,10
4965,12274,1272,3,38,5,296,15
4966,250,37,5,19,0,13,9
4967,965,24,1,26,2,3,9
4968,0,0,0,29,0,0,0
4969,270,61,3,35,2,54,5
4970,215,11,0,48,1,5,1
4971,1136,28,1,16,3,13,8
4972,705,38,12,8,3,87,10
4973,964,29,0,25,2,0,7
4974,3147,83,10,14,5,119,10
4975,309,42,6,8,0,32,8
4976,180,22,3,13,1,3,7
4977,740,35,0,49,1,5,8
4978,214,6,0,20,1,3,5
4979,1344,115,1,18,6,0,11
4980,407,106,0,46,2,7,10
4981,1421,24,2,13,2,17,18
4982,1043,86,4,12,4,1,10
4983,365,17,6,8,2,24,11
4984,1049,139,0,47,4,232,10
4985,2993,24,9,18,4,34,7
4986,38851,160,5,12,3,15,7
4987,5336,87,0,11,5,63,22
4988,5945,11,1,23,5,15,4
4989,166,616,35,26,2,597,11
4990,1221,35,0,39,3,2,4
4991,319,16,7,26,0,10,17
4992,8873,695,0,34,28,0,11
4993,1235,156,3,18,3,136,19
4994,20106,127,7,18,12,2,12
4995,1992,36,3,12,4,23,11
4996,1934,20,0,15,6,3,10
4997,1090,28,3,8,2,6,5
4998,114,6,0,7,0,2,4
4999,6079,60,14,14,5,14,18
